"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_4098_b","currentTarget","b","LEntity;","Llq;","EntityLiving","hl","net/minecraft/src","1"
"field_4104_c","numTicksToChaseTarget","aF","I","I","EntityLiving","hl","net/minecraft/src","1"
"field_925_a","logger","a","Ljava/util/logging/Logger;","Ljava/util/logging/Logger;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_924_b","playerEntities","b","Ljava/util/List;","Ljava/util/List;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_923_c","mcServer","c","LMinecraftServer;","LMinecraftServer;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_922_d","playerManagerObj","d","[LPlayerManager;","[Loo;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_9253_e","maxPlayers","e","I","I","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_9252_f","bannedPlayers","f","Ljava/util/Set;","Ljava/util/Set;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_919_g","bannedIPs","g","Ljava/util/Set;","Ljava/util/Set;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_918_h","ops","h","Ljava/util/Set;","Ljava/util/Set;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_22174_i","whiteListedIPs","i","Ljava/util/Set;","Ljava/util/Set;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_917_i","bannedPlayersFile","j","Ljava/io/File;","Ljava/io/File;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_9251_j","ipBanFile","k","Ljava/io/File;","Ljava/io/File;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_9250_k","opFile","l","Ljava/io/File;","Ljava/io/File;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_22173_m","whitelistPlayersFile","m","Ljava/io/File;","Ljava/io/File;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_914_l","playerNBTManagerObj","n","LIPlayerFileData;","Lfl;","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_22172_o","whiteListEnforced","o","Z","Z","ServerConfigurationManager","fc","net/minecraft/src","1"
"field_945_a","saveDir","a","Ljava/io/File;","Ljava/io/File;","ChunkLoader","mg","net/minecraft/src","1"
"field_944_b","createIfNecessary","b","Z","Z","ChunkLoader","mg","net/minecraft/src","1"
"field_1033_a","mcServer","a","LMinecraftServer;","LMinecraftServer;","ThreadServerApplication","bq","net/minecraft/src","1"
"field_732_a","stringValue","a","Ljava/lang/String;","Ljava/lang/String;","NBTTagString","ou","net/minecraft/src","1"
"field_1025_a","key","a","J","J","PlayerHashEntry","kd","net/minecraft/src","1"
"field_1024_b","value","b","Ljava/lang/Object;","Ljava/lang/Object;","PlayerHashEntry","kd","net/minecraft/src","1"
"field_1027_c","nextEntry","c","LPlayerHashEntry;","Lkd;","PlayerHashEntry","kd","net/minecraft/src","1"
"field_1026_d","field_1026_d","d","I","I","PlayerHashEntry","kd","net/minecraft/src","1"
"field_26002_a","field_26002_a","a","[B","[B","ChunkBlockMap","nn","net/minecraft/src","1"
"field_21138_a","field_21138_a","a","LItemStack;","Lfy;","ShapelessRecipes","ml","net/minecraft/src","1"
"field_21137_b","field_21137_b","b","Ljava/util/List;","Ljava/util/List;","ShapelessRecipes","ml","net/minecraft/src","1"
"field_270_a","minecartType","a","I","I","ItemMinecart","ks","net/minecraft/src","1"
"field_388_a","pathToEntity","a","LPathEntity;","Lcb;","EntityCreature","fp","net/minecraft/src","1"
"field_389_ag","playerToAttack","d","LEntity;","Llq;","EntityCreature","fp","net/minecraft/src","1"
"field_387_ah","hasAttacked","e","Z","Z","EntityCreature","fp","net/minecraft/src","1"
"field_28117_a","field_28117_a","a","Ljava/util/Random;","Ljava/util/Random;","Teleporter","mx","net/minecraft/src","1"
"field_28200_a","field_28200_a","a","[LMapColor;","[Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28199_b","field_28199_b","b","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28198_c","field_28198_c","c","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28197_d","field_28197_d","d","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28196_e","field_28196_e","e","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28195_f","field_28195_f","f","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28194_g","field_28194_g","g","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28193_h","field_28193_h","h","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28192_i","field_28192_i","i","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28191_j","field_28191_j","j","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28190_k","field_28190_k","k","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28189_l","field_28189_l","l","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28188_m","field_28188_m","m","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28187_n","field_28187_n","n","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28186_o","field_28186_o","o","LMapColor;","Lcm;","MapColor","cm","net/minecraft/src","1"
"field_28185_p","field_28185_p","p","I","I","MapColor","cm","net/minecraft/src","1"
"field_28184_q","field_28184_q","q","I","I","MapColor","cm","net/minecraft/src","1"
"field_887_b","worldObj","b","LWorld;","Ldj;","RailLogic","nq","net/minecraft/src","1"
"field_893_c","trackX","c","I","I","RailLogic","nq","net/minecraft/src","1"
"field_892_d","trackY","d","I","I","RailLogic","nq","net/minecraft/src","1"
"field_891_e","trackZ","e","I","I","RailLogic","nq","net/minecraft/src","1"
"field_27084_f","field_27084_f","f","Z","Z","RailLogic","nq","net/minecraft/src","1"
"field_889_g","connectedTracks","g","Ljava/util/List;","Ljava/util/List;","RailLogic","nq","net/minecraft/src","1"
"field_888_a","minecartTrack","a","LBlockRail;","Ljj;","RailLogic","nq","net/minecraft/src","1"
"field_28202_a","field_28202_a","a","B","B","MapCoord","ai","net/minecraft/src","1"
"field_28201_b","field_28201_b","b","B","B","MapCoord","ai","net/minecraft/src","1"
"field_28205_c","field_28205_c","c","B","B","MapCoord","ai","net/minecraft/src","1"
"field_28204_d","field_28204_d","d","B","B","MapCoord","ai","net/minecraft/src","1"
"field_28203_e","field_28203_e","e","LMapData;","Lfv;","MapCoord","ai","net/minecraft/src","1"
"field_25067_a","field_25067_a","a","I","I","Achievement","it","net/minecraft/src","1"
"field_27991_b","field_27991_b","b","I","I","Achievement","it","net/minecraft/src","1"
"field_27992_c","field_27992_c","c","LAchievement;","Lit;","Achievement","it","net/minecraft/src","1"
"field_27063_l","field_27063_l","l","Ljava/lang/String;","Ljava/lang/String;","Achievement","it","net/minecraft/src","1"
"field_27064_d","theItemStack","d","LItemStack;","Lfy;","Achievement","it","net/minecraft/src","1"
"field_27062_m","field_27062_m","m","Z","Z","Achievement","it","net/minecraft/src","1"
"field_28009_a","field_28009_a","a","I","I","TileEntityRecordPlayer","cr","net/minecraft/src","1"
"field_20_a","logger","a","Ljava/util/logging/Logger;","Ljava/util/logging/Logger;","NetServerHandler","ha","net/minecraft/src","1"
"field_19_b","netManager","b","LNetworkManager;","Ljl;","NetServerHandler","ha","net/minecraft/src","1"
"field_18_c","connectionClosed","c","Z","Z","NetServerHandler","ha","net/minecraft/src","1"
"field_17_d","mcServer","d","LMinecraftServer;","LMinecraftServer;","NetServerHandler","ha","net/minecraft/src","1"
"field_16_e","playerEntity","e","LEntityPlayerMP;","Ldl;","NetServerHandler","ha","net/minecraft/src","1"
"field_15_f","field_15_f","f","I","I","NetServerHandler","ha","net/minecraft/src","1"
"field_22004_g","field_22004_g","g","I","I","NetServerHandler","ha","net/minecraft/src","1"
"field_27004_h","playerInAirTime","h","I","I","NetServerHandler","ha","net/minecraft/src","1"
"field_22003_h","field_22003_h","i","Z","Z","NetServerHandler","ha","net/minecraft/src","1"
"field_9009_g","lastPosX","j","D","D","NetServerHandler","ha","net/minecraft/src","1"
"field_9008_h","lastPosY","k","D","D","NetServerHandler","ha","net/minecraft/src","1"
"field_9007_i","lastPosZ","l","D","D","NetServerHandler","ha","net/minecraft/src","1"
"field_9006_j","hasMoved","m","Z","Z","NetServerHandler","ha","net/minecraft/src","1"
"field_10_k","field_10_k","n","Ljava/util/Map;","Ljava/util/Map;","NetServerHandler","ha","net/minecraft/src","1"
"field_835_a","slots","a","[LMCHashEntry;","[Log;","MCHash","go","net/minecraft/src","1"
"field_834_b","count","b","I","I","MCHash","go","net/minecraft/src","1"
"field_838_c","threshold","c","I","I","MCHash","go","net/minecraft/src","1"
"field_837_d","growFactor","d","F","F","MCHash","go","net/minecraft/src","1"
"field_836_e","versionStamp","e","I","I","MCHash","go","net/minecraft/src","1"
"field_22117_a","minecraftLogger","a","Ljava/util/logging/Logger;","Ljava/util/logging/Logger;","ConsoleCommandHandler","mc","net/minecraft/src","1"
"field_22116_b","minecraftServer","b","LMinecraftServer;","LMinecraftServer;","ConsoleCommandHandler","mc","net/minecraft/src","1"
"field_744_a","pathPoints","a","[LPathPoint;","[Ld;","Path","hd","net/minecraft/src","1"
"field_743_b","count","b","I","I","Path","hd","net/minecraft/src","1"
"field_4154_b","itemRand","b","Ljava/util/Random;","Ljava/util/Random;","Item","ej","net/minecraft/src","1"
"field_176_c","itemsList","c","[LItem;","[Lej;","Item","ej","net/minecraft/src","1"
"field_4153_d","shovelSteel","d","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4152_e","pickaxeSteel","e","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4151_f","axeSteel","f","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4150_g","flintAndSteel","g","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_171_h","appleRed","h","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4149_i","bow","i","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4148_j","arrow","j","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_168_k","coal","k","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_167_l","diamond","l","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_166_m","ingotIron","m","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4147_n","ingotGold","n","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4146_o","swordSteel","o","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4145_p","swordWood","p","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4144_q","shovelWood","q","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4143_r","pickaxeWood","r","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4142_s","axeWood","s","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4141_t","swordStone","t","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4140_u","shovelStone","u","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4139_v","pickaxeStone","v","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4138_w","axeStone","w","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4137_x","swordDiamond","x","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4136_y","shovelDiamond","y","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4135_z","pickaxeDiamond","z","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4175_A","axeDiamond","A","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_209_B","stick","B","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4173_C","bowlEmpty","C","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4172_D","bowlSoup","D","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4171_E","swordGold","E","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4169_F","shovelGold","F","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4168_G","pickaxeGold","G","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4167_H","axeGold","H","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_196_I","silk","I","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_194_J","feather","J","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_193_K","gunpowder","K","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4166_L","hoeWood","L","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4165_M","hoeStone","M","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4164_N","hoeSteel","N","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4163_O","hoeDiamond","O","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4162_P","hoeGold","P","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_187_Q","seeds","Q","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_186_R","wheat","R","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_185_S","bread","S","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4161_T","helmetLeather","T","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4160_U","plateLeather","U","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4159_V","legsLeather","V","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4158_W","bootsLeather","W","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4157_X","helmetChain","X","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4156_Y","plateChain","Y","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4155_Z","legsChain","Z","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4189_aa","bootsChain","aa","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4188_ab","helmetSteel","ab","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4187_ac","plateSteel","ac","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4186_ad","legsSteel","ad","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4185_ae","bootsSteel","ae","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4184_af","helmetDiamond","af","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4183_ag","plateDiamond","ag","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4182_ah","legsDiamond","ah","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4181_ai","bootsDiamond","ai","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4180_aj","helmetGold","aj","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4179_ak","plateGold","ak","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4178_al","legsGold","al","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4177_am","bootsGold","am","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_216_an","flint","an","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_215_ao","porkRaw","ao","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4176_ap","porkCooked","ap","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_213_aq","painting","aq","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_212_ar","appleGold","ar","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4174_as","sign","as","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_208_at","doorWood","at","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_205_au","bucketEmpty","au","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4170_av","bucketWater","av","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_201_aw","bucketLava","aw","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_199_ax","minecartEmpty","ax","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_197_ay","saddle","ay","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_195_az","doorSteel","az","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_252_aA","redstone","aA","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_251_aB","snowball","aB","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4205_aC","boat","aC","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_249_aD","leather","aD","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4204_aE","bucketMilk","aE","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4203_aF","brick","aF","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_246_aG","clay","aG","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4202_aH","reed","aH","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4201_aI","paper","aI","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4200_aJ","book","aJ","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_242_aK","slimeBall","aK","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4199_aL","minecartCrate","aL","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4198_aM","minecartPowered","aM","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_239_aN","egg","aN","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4197_aO","compass","aO","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4196_aP","fishingRod","aP","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4195_aQ","pocketSundial","aQ","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4194_aR","lightStoneDust","aR","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4193_aS","fishRaw","aS","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4192_aT","fishCooked","aT","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_21097_aU","dyePowder","aU","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_21096_aV","bone","aV","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_21095_aW","sugar","aW","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_21098_aX","cake","aX","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_22008_aY","bed","aY","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_22007_aZ","redstoneRepeater","aZ","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_25008_ba","cookie","ba","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_28021_bb","field_28021_bb","bb","LItemMap;","Lol;","Item","ej","net/minecraft/src","1"
"field_31022_bc","field_31022_bc","bc","LItemShears;","Las;","Item","ej","net/minecraft/src","1"
"field_236_aQ","record13","bd","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_4191_aV","recordCat","be","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_234_aS","shiftedIndex","bf","I","I","Item","ej","net/minecraft/src","1"
"field_233_aT","maxStackSize","bg","I","I","Item","ej","net/minecraft/src","1"
"field_232_aU","maxDamage","a","I","I","Item","ej","net/minecraft/src","1"
"field_6153_aZ","iconIndex","bh","I","I","Item","ej","net/minecraft/src","1"
"field_230_aW","bFull3D","bi","Z","Z","Item","ej","net/minecraft/src","1"
"field_21094_bf","hasSubtypes","bj","Z","Z","Item","ej","net/minecraft/src","1"
"field_20900_a","containerItem","bk","LItem;","Lej;","Item","ej","net/minecraft/src","1"
"field_275_a","itemName","bl","Ljava/lang/String;","Ljava/lang/String;","Item","ej","net/minecraft/src","1"
"field_481_e","nameToClassMap","a","Ljava/util/Map;","Ljava/util/Map;","TileEntity","jh","net/minecraft/src","1"
"field_480_f","classToNameMap","b","Ljava/util/Map;","Ljava/util/Map;","TileEntity","jh","net/minecraft/src","1"
"field_479_a","worldObj","d","LWorld;","Ldj;","TileEntity","jh","net/minecraft/src","1"
"field_478_b","xCoord","e","I","I","TileEntity","jh","net/minecraft/src","1"
"field_483_c","yCoord","f","I","I","TileEntity","jh","net/minecraft/src","1"
"field_482_d","zCoord","g","I","I","TileEntity","jh","net/minecraft/src","1"
"field_31006_h","tileEntityInvalid","h","Z","Z","TileEntity","jh","net/minecraft/src","1"
"field_659_a","field_659_a","a","I","I","BlockFlowing","jc","net/minecraft/src","1"
"field_658_b","field_658_b","b","[Z","[Z","BlockFlowing","jc","net/minecraft/src","1"
"field_660_c","field_660_c","c","[I","[I","BlockFlowing","jc","net/minecraft/src","1"
"field_496_a","mainInventory","a","[LItemStack;","[Lfy;","InventoryPlayer","fx","net/minecraft/src","1"
"field_495_b","armorInventory","b","[LItemStack;","[Lfy;","InventoryPlayer","fx","net/minecraft/src","1"
"field_499_d","currentItem","c","I","I","InventoryPlayer","fx","net/minecraft/src","1"
"field_497_f","player","d","LEntityPlayer;","Lem;","InventoryPlayer","fx","net/minecraft/src","1"
"field_20074_f","itemStack","f","LItemStack;","Lfy;","InventoryPlayer","fx","net/minecraft/src","1"
"field_498_e","inventoryChanged","e","Z","Z","InventoryPlayer","fx","net/minecraft/src","1"
"field_20097_a","slotIndex","d","I","I","Slot","el","net/minecraft/src","1"
"field_20096_b","inventory","e","LIInventory;","Lhp;","Slot","el","net/minecraft/src","1"
"field_20100_c","id","a","I","I","Slot","el","net/minecraft/src","1"
"field_20099_d","xDisplayPosition","b","I","I","Slot","el","net/minecraft/src","1"
"field_20098_e","yDisplayPosition","c","I","I","Slot","el","net/minecraft/src","1"
"field_22154_a","field_22154_a","a","[I","[I","ModelBed","ge","net/minecraft/src","1"
"field_22153_b","field_22153_b","b","[I","[I","ModelBed","ge","net/minecraft/src","1"
"field_22155_c","field_22155_c","c","[[I","[[I","ModelBed","ge","net/minecraft/src","1"
"field_406_a","timeSinceIgnited","a","I","I","EntityCreeper","ec","net/minecraft/src","1"
"field_405_b","lastActiveTime","b","I","I","EntityCreeper","ec","net/minecraft/src","1"
"field_20032_a","windowId","a","I","I","Packet101CloseWindow","hw","net/minecraft/src","1"
"field_59_a","entityId","a","I","I","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_58_b","type","b","B","B","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_64_c","xPosition","c","I","I","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_63_d","yPosition","d","I","I","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_62_e","zPosition","e","I","I","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_61_f","yaw","f","B","B","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_60_g","pitch","g","B","B","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_21006_h","metaData","h","LDataWatcher;","Lmo;","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_21005_i","receivedMetadata","i","Ljava/util/List;","Ljava/util/List;","Packet24MobSpawn","gf","net/minecraft/src","1"
"field_953_a","mcServer","a","LMinecraftServer;","LMinecraftServer;","WorldManager","dm","net/minecraft/src","1"
"field_28134_b","field_28134_b","b","LWorldServer;","Ldp;","WorldManager","dm","net/minecraft/src","1"
"field_54_a","xPosition","a","I","I","Packet14BlockDig","gm","net/minecraft/src","1"
"field_53_b","yPosition","b","I","I","Packet14BlockDig","gm","net/minecraft/src","1"
"field_57_c","zPosition","c","I","I","Packet14BlockDig","gm","net/minecraft/src","1"
"field_56_d","face","d","I","I","Packet14BlockDig","gm","net/minecraft/src","1"
"field_55_e","status","e","I","I","Packet14BlockDig","gm","net/minecraft/src","1"
"field_28120_a","field_28120_a","a","LEntityPlayer;","Lem;","MapInfo","lm","net/minecraft/src","1"
"field_28119_b","field_28119_b","b","[I","[I","MapInfo","lm","net/minecraft/src","1"
"field_28125_c","field_28125_c","c","[I","[I","MapInfo","lm","net/minecraft/src","1"
"field_28123_e","field_28123_e","e","I","I","MapInfo","lm","net/minecraft/src","1"
"field_28122_f","field_28122_f","f","I","I","MapInfo","lm","net/minecraft/src","1"
"field_28121_g","field_28121_g","g","[B","[B","MapInfo","lm","net/minecraft/src","1"
"field_28124_d","field_28124_d","d","LMapData;","Lfv;","MapInfo","lm","net/minecraft/src","1"
"field_265_aX","blocksEffectiveAgainst","bk","[LBlock;","[Lna;","ItemTool","cj","net/minecraft/src","1"
"field_264_aY","efficiencyOnProperMaterial","bl","F","F","ItemTool","cj","net/minecraft/src","1"
"field_263_aZ","damageVsEntity","bm","I","I","ItemTool","cj","net/minecraft/src","1"
"field_20913_a","toolMaterial","a","LEnumToolMaterial;","Lbb;","ItemTool","cj","net/minecraft/src","1"
"field_20136_d","inventoryItemStacks","d","Ljava/util/List;","Ljava/util/List;","Container","cl","net/minecraft/src","1"
"field_20135_e","inventorySlots","e","Ljava/util/List;","Ljava/util/List;","Container","cl","net/minecraft/src","1"
"field_20134_f","windowId","f","I","I","Container","cl","net/minecraft/src","1"
"field_20132_a","field_20132_a","a","S","S","Container","cl","net/minecraft/src","1"
"field_20133_g","crafters","g","Ljava/util/List;","Ljava/util/List;","Container","cl","net/minecraft/src","1"
"field_20131_b","field_20131_b","b","Ljava/util/Set;","Ljava/util/Set;","Container","cl","net/minecraft/src","1"
"field_20906_d","xTile","d","I","I","EntityFish","hq","net/minecraft/src","1"
"field_20905_e","yTile","e","I","I","EntityFish","hq","net/minecraft/src","1"
"field_4126_f","zTile","f","I","I","EntityFish","hq","net/minecraft/src","1"
"field_4132_ai","inTile","g","I","I","EntityFish","hq","net/minecraft/src","1"
"field_4129_aj","inGround","h","Z","Z","EntityFish","hq","net/minecraft/src","1"
"field_4134_a","shake","a","I","I","EntityFish","hq","net/minecraft/src","1"
"field_20909_b","angler","b","LEntityPlayer;","Lem;","EntityFish","hq","net/minecraft/src","1"
"field_6150_ak","ticksInGround","i","I","I","EntityFish","hq","net/minecraft/src","1"
"field_4125_al","ticksInAir","j","I","I","EntityFish","hq","net/minecraft/src","1"
"field_4124_am","ticksCatchable","k","I","I","EntityFish","hq","net/minecraft/src","1"
"field_20907_c","bobber","c","LEntity;","Llq;","EntityFish","hq","net/minecraft/src","1"
"field_6149_an","field_6149_an","l","I","I","EntityFish","hq","net/minecraft/src","1"
"field_6148_ao","field_6148_ao","m","D","D","EntityFish","hq","net/minecraft/src","1"
"field_6147_ap","field_6147_ap","n","D","D","EntityFish","hq","net/minecraft/src","1"
"field_6146_aq","field_6146_aq","o","D","D","EntityFish","hq","net/minecraft/src","1"
"field_6145_ar","field_6145_ar","p","D","D","EntityFish","hq","net/minecraft/src","1"
"field_6144_as","field_6144_as","q","D","D","EntityFish","hq","net/minecraft/src","1"
"field_118_a","entityID","a","I","I","Packet5PlayerInventory","l","net/minecraft/src","1"
"field_117_b","slot","b","I","I","Packet5PlayerInventory","l","net/minecraft/src","1"
"field_20028_c","itemID","c","I","I","Packet5PlayerInventory","l","net/minecraft/src","1"
"field_21022_d","itemDamage","d","I","I","Packet5PlayerInventory","l","net/minecraft/src","1"
"field_939_a","generatorCollection","a","[LNoiseGeneratorPerlin;","[Lab;","NoiseGeneratorOctaves","mp","net/minecraft/src","1"
"field_938_b","field_938_b","b","I","I","NoiseGeneratorOctaves","mp","net/minecraft/src","1"
"field_272_a","blockID","a","I","I","ItemBlock","bk","net/minecraft/src","1"
"field_4086_a","blockType","a","Z","Z","BlockPumpkin","di","net/minecraft/src","1"
"field_83_a","entityId","a","I","I","Packet30Entity","mr","net/minecraft/src","1"
"field_82_b","xPosition","b","B","B","Packet30Entity","mr","net/minecraft/src","1"
"field_88_c","yPosition","c","B","B","Packet30Entity","mr","net/minecraft/src","1"
"field_87_d","zPosition","d","B","B","Packet30Entity","mr","net/minecraft/src","1"
"field_86_e","yaw","e","B","B","Packet30Entity","mr","net/minecraft/src","1"
"field_85_f","pitch","f","B","B","Packet30Entity","mr","net/minecraft/src","1"
"field_84_g","rotating","g","Z","Z","Packet30Entity","mr","net/minecraft/src","1"
