"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_403_a","setString","a","(Ljava/lang/String;Ljava/lang/String;)V","(Ljava/lang/String;Ljava/lang/String;)V","NBTTagCompound","iq","net/minecraft/src","1"
"func_391_a","setByteArray","a","(Ljava/lang/String;[B)V","(Ljava/lang/String;[B)V","NBTTagCompound","iq","net/minecraft/src","1"
"func_392_a","setCompoundTag","a","(Ljava/lang/String;LNBTTagCompound;)V","(Ljava/lang/String;Liq;)V","NBTTagCompound","iq","net/minecraft/src","1"
"func_393_a","setBoolean","a","(Ljava/lang/String;Z)V","(Ljava/lang/String;Z)V","NBTTagCompound","iq","net/minecraft/src","1"
"func_410_a","hasKey","b","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","NBTTagCompound","iq","net/minecraft/src","1"
"func_408_b","getByte","c","(Ljava/lang/String;)B","(Ljava/lang/String;)B","NBTTagCompound","iq","net/minecraft/src","1"
"func_406_c","getShort","d","(Ljava/lang/String;)S","(Ljava/lang/String;)S","NBTTagCompound","iq","net/minecraft/src","1"
"func_395_d","getInteger","e","(Ljava/lang/String;)I","(Ljava/lang/String;)I","NBTTagCompound","iq","net/minecraft/src","1"
"func_404_e","getLong","f","(Ljava/lang/String;)J","(Ljava/lang/String;)J","NBTTagCompound","iq","net/minecraft/src","1"
"func_389_f","getFloat","g","(Ljava/lang/String;)F","(Ljava/lang/String;)F","NBTTagCompound","iq","net/minecraft/src","1"
"func_398_g","getDouble","h","(Ljava/lang/String;)D","(Ljava/lang/String;)D","NBTTagCompound","iq","net/minecraft/src","1"
"func_401_h","getString","i","(Ljava/lang/String;)Ljava/lang/String;","(Ljava/lang/String;)Ljava/lang/String;","NBTTagCompound","iq","net/minecraft/src","1"
"func_400_i","getByteArray","j","(Ljava/lang/String;)[B","(Ljava/lang/String;)[B","NBTTagCompound","iq","net/minecraft/src","1"
"func_397_j","getCompoundTag","k","(Ljava/lang/String;)LNBTTagCompound;","(Ljava/lang/String;)Liq;","NBTTagCompound","iq","net/minecraft/src","1"
"func_407_k","getTagList","l","(Ljava/lang/String;)LNBTTagList;","(Ljava/lang/String;)Llr;","NBTTagCompound","iq","net/minecraft/src","1"
"func_402_l","getBoolean","m","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","NBTTagCompound","iq","net/minecraft/src","1"
"func_20054_a","updateCraftingInventory","a","(LContainer;Ljava/util/List;)V","(Lcl;Ljava/util/List;)V","ICrafting","cp","net/minecraft/src","1"
"func_20055_a","updateCraftingInventorySlot","a","(LContainer;ILItemStack;)V","(Lcl;ILfy;)V","ICrafting","cp","net/minecraft/src","1"
"func_20056_a","updateCraftingInventoryInfo","a","(LContainer;II)V","(Lcl;II)V","ICrafting","cp","net/minecraft/src","1"
"func_4106_a","func_4106_a","a","(II[BDDD)V","(II[BDDD)V","MapGenCavesHell","jo","net/minecraft/src","1"
"func_4105_a","func_4105_a","a","(II[BDDDFFFIID)V","(II[BDDDFFFIID)V","MapGenCavesHell","jo","net/minecraft/src","1"
"func_191_e","isBurning","k","()Z","()Z","TileEntityFurnace","ln","net/minecraft/src","1"
"func_193_g","canSmelt","m","()Z","()Z","TileEntityFurnace","ln","net/minecraft/src","1"
"func_189_f","smeltItem","l","()V","()V","TileEntityFurnace","ln","net/minecraft/src","1"
"func_194_a","getItemBurnTime","a","(LItemStack;)I","(Lfy;)I","TileEntityFurnace","ln","net/minecraft/src","1"
"func_148_c","moveEntityWithHeading","a","(FF)V","(FF)V","EntityLiving","hl","net/minecraft/src","1"
"func_144_E","isOnLadder","p","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_155_a","getCanSpawnHere","d","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_153_y","onLivingUpdate","v","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_6097_d","getLivingSound","g","()Ljava/lang/String;","()Ljava/lang/String;","EntityLiving","hl","net/minecraft/src","1"
"func_6100_e","getHurtSound","h","()Ljava/lang/String;","()Ljava/lang/String;","EntityLiving","hl","net/minecraft/src","1"
"func_6098_f","getDeathSound","i","()Ljava/lang/String;","()Ljava/lang/String;","EntityLiving","hl","net/minecraft/src","1"
"func_149_g","getDropItemId","j","()I","()I","EntityLiving","hl","net/minecraft/src","1"
"func_22058_w","isMovementBlocked","D","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_152_d_","updatePlayerActionState","c_","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_142_f","onDeath","a","(LEntity;)V","(Llq;)V","EntityLiving","hl","net/minecraft/src","1"
"func_6099_c","damageEntity","c","(I)V","(I)V","EntityLiving","hl","net/minecraft/src","1"
"func_22057_E","func_22057_E","L","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_154_F","jump","O","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_25020_s","func_25020_s","h_","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_6102_h","getSoundVolume","k","()F","()F","EntityLiving","hl","net/minecraft/src","1"
"func_25018_n_","func_25018_n_","u","()I","()I","EntityLiving","hl","net/minecraft/src","1"
"func_4045_i","getMaxSpawnedInChunk","l","()I","()I","EntityLiving","hl","net/minecraft/src","1"
"func_21047_g_","dropFewItems","q","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_146_b","getTalkInterval","e","()I","()I","EntityLiving","hl","net/minecraft/src","1"
"func_145_g","canEntityBeSeen","e","(LEntity;)Z","(Llq;)Z","EntityLiving","hl","net/minecraft/src","1"
"func_22056_G","playLivingSound","Q","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_156_D","spawnExplosionParticle","S","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_137_a","heal","b","(I)V","(I)V","EntityLiving","hl","net/minecraft/src","1"
"func_143_a","knockBack","a","(LEntity;IDD)V","(Llq;IDD)V","EntityLiving","hl","net/minecraft/src","1"
"func_21046_d_","canBreatheUnderwater","b_","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_27013_Q","func_27013_Q","U","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_147_b","faceEntity","a","(LEntity;FF)V","(Llq;FF)V","EntityLiving","hl","net/minecraft/src","1"
"func_25021_O","func_25021_O","V","()Z","()Z","EntityLiving","hl","net/minecraft/src","1"
"func_25019_P","getCurrentTarget","W","()LEntity;","()Llq;","EntityLiving","hl","net/minecraft/src","1"
"func_140_b","updateRotation","b","(FFF)F","(FFF)F","EntityLiving","hl","net/minecraft/src","1"
"func_6101_K","func_6101_K","X","()V","()V","EntityLiving","hl","net/minecraft/src","1"
"func_141_d","getLook","b","(F)LVec3D;","(F)Lba;","EntityLiving","hl","net/minecraft/src","1"
"func_618_a","setPlayerManager","a","([LWorldServer;)V","([Ldp;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28172_a","func_28172_a","a","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_640_a","getMaxTrackingDistance","a","()I","()I","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28167_a","getPlayerManager","a","(I)LPlayerManager;","(I)Loo;","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28166_b","readPlayerDataFromFile","b","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_627_a","playerLoggedIn","c","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_613_b","func_613_b","d","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_616_c","playerLoggedOut","e","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_619_a","login","a","(LNetLoginHandler;Ljava/lang/String;)LEntityPlayerMP;","(Lee;Ljava/lang/String;)Ldl;","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_9242_d","recreatePlayerEntity","a","(LEntityPlayerMP;I)LEntityPlayerMP;","(Ldl;I)Ldl;","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28168_f","sendPlayerToOtherDimension","f","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_637_b","onTick","b","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_622_a","markBlockNeedsUpdate","a","(IIII)V","(IIII)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_631_a","sendPacketToAllPlayers","a","(LPacket;)V","(Lgt;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28169_a","sendPacketToAllPlayersInDimension","a","(LPacket;I)V","(Lgt;I)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_633_c","getPlayerList","c","()Ljava/lang/String;","()Ljava/lang/String;","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22159_a","banPlayer","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22161_b","pardonPlayer","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_623_e","readBannedPlayers","g","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_626_f","writeBannedPlayers","h","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22162_c","banIP","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22163_d","pardonIP","d","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_9245_g","loadBannedList","i","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_9248_h","saveBannedList","j","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22164_e","opPlayer","e","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22165_f","deopPlayer","f","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_9249_i","loadOps","k","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_9239_j","saveOps","l","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22168_m","loadWhiteList","m","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22160_n","saveWhiteList","n","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22166_g","isAllowedToLogin","g","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_639_g","isOp","h","(Ljava/lang/String;)Z","(Ljava/lang/String;)Z","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_620_h","getPlayerEntity","i","(Ljava/lang/String;)LEntityPlayerMP;","(Ljava/lang/String;)Ldl;","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_628_a","sendChatMessageToPlayer","a","(Ljava/lang/String;Ljava/lang/String;)V","(Ljava/lang/String;Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_12022_a","sendPacketToPlayersAroundPoint","a","(DDDDILPacket;)V","(DDDDILgt;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28171_a","func_28171_a","a","(LEntityPlayer;DDDDILPacket;)V","(Lem;DDDDILgt;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_630_i","sendChatMessageToAllOps","j","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_621_a","sendPacketToPlayer","a","(Ljava/lang/String;LPacket;)Z","(Ljava/lang/String;Lgt;)Z","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_617_d","savePlayerStates","d","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_636_a","sentTileEntityToPlayer","a","(IIILTileEntity;)V","(IIILjh;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22169_k","addToWhiteList","k","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22170_l","removeFromWhiteList","l","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22167_e","getWhiteListedIPs","e","()Ljava/util/Set;","()Ljava/util/Set;","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_22171_f","reloadWhiteList","f","()V","()V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_28170_a","func_28170_a","a","(LEntityPlayerMP;LWorldServer;)V","(Ldl;Ldp;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_30008_g","func_30008_g","g","(LEntityPlayerMP;)V","(Ldl;)V","ServerConfigurationManager","fc","net/minecraft/src","1"
"func_665_a","chunkFileForXZ","a","(II)Ljava/io/File;","(II)Ljava/io/File;","ChunkLoader","mg","net/minecraft/src","1"
"func_663_a","storeChunkInCompound","a","(LChunk;LWorld;LNBTTagCompound;)V","(Lhi;Ldj;Liq;)V","ChunkLoader","mg","net/minecraft/src","1"
"func_664_a","loadChunkIntoWorldFromCompound","a","(LWorld;LNBTTagCompound;)LChunk;","(Ldj;Liq;)Lhi;","ChunkLoader","mg","net/minecraft/src","1"
"func_736_a","func_736_a","a","()J","()J","PlayerHashEntry","kd","net/minecraft/src","1"
"func_735_b","func_735_b","b","()Ljava/lang/Object;","()Ljava/lang/Object;","PlayerHashEntry","kd","net/minecraft/src","1"
"func_26001_a","func_26001_a","a","([B)V","([B)V","ChunkBlockMap","nn","net/minecraft/src","1"
"func_158_i","findPlayerToAttack","o","()LEntity;","()Llq;","EntityCreature","fp","net/minecraft/src","1"
"func_25026_u","func_25026_u","w","()Z","()Z","EntityCreature","fp","net/minecraft/src","1"
"func_157_a","attackEntity","a","(LEntity;F)V","(Llq;F)V","EntityCreature","fp","net/minecraft/src","1"
"func_159_a","getBlockPathWeight","a","(III)F","(III)F","EntityCreature","fp","net/minecraft/src","1"
"func_31021_B","func_31021_B","B","()V","()V","EntityCreature","fp","net/minecraft/src","1"
"func_28013_b","func_28013_b","b","(LEntity;F)V","(Llq;F)V","EntityCreature","fp","net/minecraft/src","1"
"func_25023_z","getGotPath","C","()Z","()Z","EntityCreature","fp","net/minecraft/src","1"
"func_25022_a","setPathToEntity","a","(LPathEntity;)V","(Lcb;)V","EntityCreature","fp","net/minecraft/src","1"
"func_25024_A","getEntityToAttack","F","()LEntity;","()Llq;","EntityCreature","fp","net/minecraft/src","1"
"func_25025_c","setEntityToAttack","c","(LEntity;)V","(Llq;)V","EntityCreature","fp","net/minecraft/src","1"
"func_28115_a","setExitLocation","a","(LWorld;LEntity;)V","(Ldj;Llq;)V","Teleporter","mx","net/minecraft/src","1"
"func_28114_b","findExitLocation","b","(LWorld;LEntity;)Z","(Ldj;Llq;)Z","Teleporter","mx","net/minecraft/src","1"
"func_28116_c","createExitLocation","c","(LWorld;LEntity;)Z","(Ldj;Llq;)Z","Teleporter","mx","net/minecraft/src","1"
"func_27083_a","func_27083_a","a","(I)V","(I)V","RailLogic","nq","net/minecraft/src","1"
"func_591_b","func_591_b","a","()V","()V","RailLogic","nq","net/minecraft/src","1"
"func_589_a","isMinecartTrack","a","(III)Z","(III)Z","RailLogic","nq","net/minecraft/src","1"
"func_595_a","getMinecartTrackLogic","a","(LChunkPosition;)LRailLogic;","(Loa;)Lnq;","RailLogic","nq","net/minecraft/src","1"
"func_590_b","isConnectedTo","b","(LRailLogic;)Z","(Lnq;)Z","RailLogic","nq","net/minecraft/src","1"
"func_599_b","func_599_b","b","(III)Z","(III)Z","RailLogic","nq","net/minecraft/src","1"
"func_594_c","getAdjacentTracks","b","()I","()I","RailLogic","nq","net/minecraft/src","1"
"func_597_c","handleKeyPress","c","(LRailLogic;)Z","(Lnq;)Z","RailLogic","nq","net/minecraft/src","1"
"func_598_d","func_598_d","d","(LRailLogic;)V","(Lnq;)V","RailLogic","nq","net/minecraft/src","1"
"func_592_c","func_592_c","c","(III)Z","(III)Z","RailLogic","nq","net/minecraft/src","1"
"func_596_a","func_596_a","a","(ZZ)V","(ZZ)V","RailLogic","nq","net/minecraft/src","1"
"func_600_a","getNAdjacentTracks","a","(LRailLogic;)I","(Lnq;)I","RailLogic","nq","net/minecraft/src","1"
"func_27059_a","func_27059_a","a","()LAchievement;","()Lit;","Achievement","it","net/minecraft/src","1"
"func_27060_b","func_27060_b","b","()LAchievement;","()Lit;","Achievement","it","net/minecraft/src","1"
"func_27061_c","func_27061_c","c","()LAchievement;","()Lit;","Achievement","it","net/minecraft/src","1"
"func_42_a","handlePackets","a","()V","()V","NetServerHandler","ha","net/minecraft/src","1"
"func_43_c","kickPlayer","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","NetServerHandler","ha","net/minecraft/src","1"
"func_41_a","teleportTo","a","(DDDFF)V","(DDDFF)V","NetServerHandler","ha","net/minecraft/src","1"
"func_39_b","sendPacket","b","(LPacket;)V","(Lgt;)V","NetServerHandler","ha","net/minecraft/src","1"
"func_4010_d","handleSlashCommand","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","NetServerHandler","ha","net/minecraft/src","1"
"func_38_b","getNumChunkDataPackets","b","()I","()I","NetServerHandler","ha","net/minecraft/src","1"
"func_545_g","computeHash","g","(I)I","(I)I","MCHash","go","net/minecraft/src","1"
"func_555_a","getSlotIndex","a","(II)I","(II)I","MCHash","go","net/minecraft/src","1"
"func_550_a","lookup","a","(I)Ljava/lang/Object;","(I)Ljava/lang/Object;","MCHash","go","net/minecraft/src","1"
"func_556_b","containsItem","b","(I)Z","(I)Z","MCHash","go","net/minecraft/src","1"
"func_548_c","lookupEntry","c","(I)LMCHashEntry;","(I)Log;","MCHash","go","net/minecraft/src","1"
"func_554_a","addKey","a","(ILjava/lang/Object;)V","(ILjava/lang/Object;)V","MCHash","go","net/minecraft/src","1"
"func_552_h","grow","h","(I)V","(I)V","MCHash","go","net/minecraft/src","1"
"func_549_a","copyTo","a","([LMCHashEntry;)V","([Log;)V","MCHash","go","net/minecraft/src","1"
"func_553_d","removeObject","d","(I)Ljava/lang/Object;","(I)Ljava/lang/Object;","MCHash","go","net/minecraft/src","1"
"func_557_e","removeEntry","e","(I)LMCHashEntry;","(I)Log;","MCHash","go","net/minecraft/src","1"
"func_551_a","clearMap","a","()V","()V","MCHash","go","net/minecraft/src","1"
"func_547_a","insert","a","(IILjava/lang/Object;I)V","(IILjava/lang/Object;I)V","MCHash","go","net/minecraft/src","1"
"func_546_f","getHash","f","(I)I","(I)I","MCHash","go","net/minecraft/src","1"
"func_22114_a","handleCommand","a","(LServerCommand;)V","(Laf;)V","ConsoleCommandHandler","mc","net/minecraft/src","1"
"func_22113_a","handleWhitelist","a","(Ljava/lang/String;Ljava/lang/String;LICommandListener;)V","(Ljava/lang/String;Ljava/lang/String;Lmb;)V","ConsoleCommandHandler","mc","net/minecraft/src","1"
"func_22111_a","printHelp","a","(LICommandListener;)V","(Lmb;)V","ConsoleCommandHandler","mc","net/minecraft/src","1"
"func_22115_a","sendNoticeToOps","a","(Ljava/lang/String;Ljava/lang/String;)V","(Ljava/lang/String;Ljava/lang/String;)V","ConsoleCommandHandler","mc","net/minecraft/src","1"
"func_22112_a","tryParse","a","(Ljava/lang/String;I)I","(Ljava/lang/String;I)I","ConsoleCommandHandler","mc","net/minecraft/src","1"
"func_31030_a","getTileEntity","a","(IIIZZ)LTileEntity;","(IIIZZ)Ljh;","BlockPistonMoving","mz","net/minecraft/src","1"
"func_31032_a","func_31032_a","a","(LWorld;IIIIFI)LAxisAlignedBB;","(Ldj;IIIIFI)Lcz;","BlockPistonMoving","mz","net/minecraft/src","1"
"func_31031_b","getTileEntityAtLocation","b","(LIBlockAccess;III)LTileEntityPiston;","(Lpb;III)Lmu;","BlockPistonMoving","mz","net/minecraft/src","1"
"func_413_a","addPoint","a","(LPathPoint;)LPathPoint;","(Ld;)Ld;","Path","hd","net/minecraft/src","1"
"func_417_a","clearPath","a","()V","()V","Path","hd","net/minecraft/src","1"
"func_415_b","dequeue","b","()LPathPoint;","()Ld;","Path","hd","net/minecraft/src","1"
"func_414_a","changeDistance","a","(LPathPoint;F)V","(Ld;F)V","Path","hd","net/minecraft/src","1"
"func_412_a","sortBack","a","(I)V","(I)V","Path","hd","net/minecraft/src","1"
"func_416_b","sortForward","b","(I)V","(I)V","Path","hd","net/minecraft/src","1"
"func_418_c","isPathEmpty","c","()Z","()Z","Path","hd","net/minecraft/src","1"
"func_78_a","onItemUse","a","(LItemStack;LEntityPlayer;LWorld;IIII)Z","(Lfy;Lem;Ldj;IIII)Z","Item","ej","net/minecraft/src","1"
"func_25007_a","func_25007_a","a","(LItemStack;IIIILEntityLiving;)Z","(Lfy;IIIILhl;)Z","Item","ej","net/minecraft/src","1"
"func_80_a","canHarvestBlock","a","(LBlock;)Z","(Lna;)Z","Item","ej","net/minecraft/src","1"
"func_79_a","getStrVsBlock","a","(LItemStack;LBlock;)F","(Lfy;Lna;)F","Item","ej","net/minecraft/src","1"
"func_6152_a","onItemRightClick","a","(LItemStack;LWorld;LEntityPlayer;)LItemStack;","(Lfy;Ldj;Lem;)Lfy;","Item","ej","net/minecraft/src","1"
"func_21089_a","getMetadata","a","(I)I","(I)I","Item","ej","net/minecraft/src","1"
"func_4049_a","setIconIndex","b","(I)LItem;","(I)Lej;","Item","ej","net/minecraft/src","1"
"func_21086_c","setMaxStackSize","c","(I)LItem;","(I)Lej;","Item","ej","net/minecraft/src","1"
"func_20104_a","setIconCoord","a","(II)LItem;","(II)Lej;","Item","ej","net/minecraft/src","1"
"func_81_a","getItemStackLimit","c","()I","()I","Item","ej","net/minecraft/src","1"
"func_21092_c","getHasSubtypes","d","()Z","()Z","Item","ej","net/minecraft/src","1"
"func_21091_a","setHasSubtypes","a","(Z)LItem;","(Z)Lej;","Item","ej","net/minecraft/src","1"
"func_77_b","getMaxDamage","e","()I","()I","Item","ej","net/minecraft/src","1"
"func_21090_d","setMaxDamage","d","(I)LItem;","(I)Lej;","Item","ej","net/minecraft/src","1"
"func_25005_e","func_25005_e","f","()Z","()Z","Item","ej","net/minecraft/src","1"
"func_9201_a","hitEntity","a","(LItemStack;LEntityLiving;LEntityLiving;)Z","(Lfy;Lhl;Lhl;)Z","Item","ej","net/minecraft/src","1"
"func_9203_a","getDamageVsEntity","a","(LEntity;)I","(Llq;)I","Item","ej","net/minecraft/src","1"
"func_9202_b","saddleEntity","a","(LItemStack;LEntityLiving;)V","(Lfy;Lhl;)V","Item","ej","net/minecraft/src","1"
"func_4050_c","setFull3D","g","()LItem;","()Lej;","Item","ej","net/minecraft/src","1"
"func_20105_a","setItemName","a","(Ljava/lang/String;)LItem;","(Ljava/lang/String;)Lej;","Item","ej","net/minecraft/src","1"
"func_20106_a","getItemName","a","()Ljava/lang/String;","()Ljava/lang/String;","Item","ej","net/minecraft/src","1"
"func_21093_a","setContainerItem","a","(LItem;)LItem;","(Lej;)Lej;","Item","ej","net/minecraft/src","1"
"func_21087_f","getContainerItem","h","()LItem;","()Lej;","Item","ej","net/minecraft/src","1"
"func_21088_g","hasContainerItem","i","()Z","()Z","Item","ej","net/minecraft/src","1"
"func_25006_i","func_25006_i","j","()Ljava/lang/String;","()Ljava/lang/String;","Item","ej","net/minecraft/src","1"
"func_28018_a","func_28018_a","a","(LItemStack;LWorld;LEntity;IZ)V","(Lfy;Ldj;Llq;IZ)V","Item","ej","net/minecraft/src","1"
"func_28020_c","func_28020_c","c","(LItemStack;LWorld;LEntityPlayer;)V","(Lfy;Ldj;Lem;)V","Item","ej","net/minecraft/src","1"
"func_28019_b","func_28019_b","b","()Z","()Z","Item","ej","net/minecraft/src","1"
"func_184_b","updateEntity","g_","()V","()V","TileEntity","jh","net/minecraft/src","1"
"func_186_a","readFromNBT","a","(LNBTTagCompound;)V","(Liq;)V","TileEntity","jh","net/minecraft/src","1"
"func_188_b","writeToNBT","b","(LNBTTagCompound;)V","(Liq;)V","TileEntity","jh","net/minecraft/src","1"
"func_20070_f","getDescriptionPacket","f","()LPacket;","()Lgt;","TileEntity","jh","net/minecraft/src","1"
"func_31005_e","func_31005_e","e","()I","()I","TileEntity","jh","net/minecraft/src","1"
"func_187_a","addMapping","a","(Ljava/lang/Class;Ljava/lang/String;)V","(Ljava/lang/Class;Ljava/lang/String;)V","TileEntity","jh","net/minecraft/src","1"
"func_185_c","createAndLoadEntity","c","(LNBTTagCompound;)LTileEntity;","(Liq;)Ljh;","TileEntity","jh","net/minecraft/src","1"
"func_31004_g","isInvalid","g","()Z","()Z","TileEntity","jh","net/minecraft/src","1"
"func_31003_h","invalidate","h","()V","()V","TileEntity","jh","net/minecraft/src","1"
"func_31002_j","validate","j","()V","()V","TileEntity","jh","net/minecraft/src","1"
"func_30004_i","func_30004_i","i","(LWorld;III)V","(Ldj;III)V","BlockFlowing","jc","net/minecraft/src","1"
"func_311_f","func_311_f","h","(LWorld;IIII)V","(Ldj;IIII)V","BlockFlowing","jc","net/minecraft/src","1"
"func_4034_a","func_4034_a","b","(LWorld;IIIII)I","(Ldj;IIIII)I","BlockFlowing","jc","net/minecraft/src","1"
"func_4035_j","func_4035_j","j","(LWorld;III)[Z","(Ldj;III)[Z","BlockFlowing","jc","net/minecraft/src","1"
"func_309_k","func_309_k","k","(LWorld;III)Z","(Ldj;III)Z","BlockFlowing","jc","net/minecraft/src","1"
"func_307_e","func_307_e","f","(LWorld;IIII)I","(Ldj;IIII)I","BlockFlowing","jc","net/minecraft/src","1"
"func_312_l","func_312_l","l","(LWorld;III)Z","(Ldj;III)Z","BlockFlowing","jc","net/minecraft/src","1"
"func_213_b","getCurrentItem","b","()LItemStack;","()Lfy;","InventoryPlayer","fx","net/minecraft/src","1"
"func_25054_e","func_25054_e","e","()I","()I","InventoryPlayer","fx","net/minecraft/src","1"
"func_6126_d","getInventorySlotContainItem","d","(I)I","(I)I","InventoryPlayer","fx","net/minecraft/src","1"
"func_21082_c","func_21082_c","d","(LItemStack;)I","(Lfy;)I","InventoryPlayer","fx","net/minecraft/src","1"
"func_205_g","getFirstEmptyStack","k","()I","()I","InventoryPlayer","fx","net/minecraft/src","1"
"func_21083_d","func_21083_d","e","(LItemStack;)I","(Lfy;)I","InventoryPlayer","fx","net/minecraft/src","1"
"func_210_c","decrementAnimations","f","()V","()V","InventoryPlayer","fx","net/minecraft/src","1"
"func_6127_b","consumeInventoryItem","b","(I)Z","(I)Z","InventoryPlayer","fx","net/minecraft/src","1"
"func_201_a","addItemStackToInventory","a","(LItemStack;)Z","(Lfy;)Z","InventoryPlayer","fx","net/minecraft/src","1"
"func_208_a","getStrVsBlock","a","(LBlock;)F","(Lna;)F","InventoryPlayer","fx","net/minecraft/src","1"
"func_200_a","writeToNBT","a","(LNBTTagList;)LNBTTagList;","(Llr;)Llr;","InventoryPlayer","fx","net/minecraft/src","1"
"func_203_b","readFromNBT","b","(LNBTTagList;)V","(Llr;)V","InventoryPlayer","fx","net/minecraft/src","1"
"func_9157_a","getDamageVsEntity","a","(LEntity;)I","(Llq;)I","InventoryPlayer","fx","net/minecraft/src","1"
"func_207_b","canHarvestBlock","b","(LBlock;)Z","(Lna;)Z","InventoryPlayer","fx","net/minecraft/src","1"
"func_212_e","getTotalArmorValue","g","()I","()I","InventoryPlayer","fx","net/minecraft/src","1"
"func_211_b","damageArmor","c","(I)V","(I)V","InventoryPlayer","fx","net/minecraft/src","1"
"func_199_f","dropAllItems","h","()V","()V","InventoryPlayer","fx","net/minecraft/src","1"
"func_20073_b","setItemStack","b","(LItemStack;)V","(Lfy;)V","InventoryPlayer","fx","net/minecraft/src","1"
